,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.529,0.917,0.281,-0.473,0.246,-0.285,-0.931,0.126,0.876,0.467,-0.448,-0.054,0.31,-0.318,-0.619,-0.535
Goal 2 Score,0.529,1.0,-0.426,-0.106,0.541,0.344,-0.289,0.481,-0.542,-0.267,0.112,-0.05,0.052,0.223,-0.031,0.759,0.016
Goal 3 Score,0.917,-0.426,1.0,-0.227,0.407,-0.178,0.463,0.895,-0.167,-0.79,-0.564,0.497,-0.171,-0.393,0.357,0.49,0.672
Goal 4 Score,0.281,-0.106,-0.227,1.0,0.686,-0.143,0.224,0.39,-0.427,-0.282,-0.165,0.219,-0.268,-0.275,0.103,0.167,0.228
Goal 5 Score,-0.473,0.541,0.407,0.686,1.0,0.04,-0.235,-0.566,0.719,0.273,0.324,-0.343,0.364,0.305,-0.338,-0.319,-0.392
Goal 6 Score,0.246,0.344,-0.178,-0.143,0.04,1.0,0.571,0.395,0.375,-0.449,-0.537,0.638,-0.007,-0.686,0.515,-0.212,0.512
Goal 7 Score,-0.285,-0.289,0.463,0.224,-0.235,0.571,1.0,-0.454,0.078,0.363,0.913,-0.778,0.609,0.896,-0.798,0.403,-0.915
Goal 8 Score,-0.931,0.481,0.895,0.39,-0.566,0.395,-0.454,1.0,0.216,0.849,0.607,-0.572,0.085,0.489,-0.438,-0.498,-0.686
Goal 9 Score,0.126,-0.542,-0.167,-0.427,0.719,0.375,0.078,0.216,1.0,0.126,-0.084,-0.044,-0.518,-0.076,0.212,0.165,0.201
Goal 10 Score,0.876,-0.267,-0.79,-0.282,0.273,-0.449,0.363,0.849,0.126,1.0,-0.517,0.52,0.129,-0.432,0.325,0.516,0.533
Goal 11 Score,0.467,0.112,-0.564,-0.165,0.324,-0.537,0.913,0.607,-0.084,-0.517,1.0,0.766,-0.423,-0.833,0.801,-0.212,0.935
Goal 12 Score,-0.448,-0.05,0.497,0.219,-0.343,0.638,-0.778,-0.572,-0.044,0.52,0.766,1.0,0.437,0.824,-0.672,0.058,-0.815
Goal 13 Score,-0.054,0.052,-0.171,-0.268,0.364,-0.007,0.609,0.085,-0.518,0.129,-0.423,0.437,1.0,-0.508,0.446,-0.431,0.552
Goal 14 Score,0.31,0.223,-0.393,-0.275,0.305,-0.686,0.896,0.489,-0.076,-0.432,-0.833,0.824,-0.508,1.0,0.815,-0.288,0.852
Goal 15 Score,-0.318,-0.031,0.357,0.103,-0.338,0.515,-0.798,-0.438,0.212,0.325,0.801,-0.672,0.446,0.815,1.0,0.241,-0.781
Goal 16 Score,-0.619,0.759,0.49,0.167,-0.319,-0.212,0.403,-0.498,0.165,0.516,-0.212,0.058,-0.431,-0.288,0.241,1.0,0.129
Goal 17 Score,-0.535,0.016,0.672,0.228,-0.392,0.512,-0.915,-0.686,0.201,0.533,0.935,-0.815,0.552,0.852,-0.781,0.129,1.0
