,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.186,0.778,-0.661,-0.115,0.51,0.563,-0.525,-0.486,-0.226,-0.527,-0.617,0.304,-0.751,0.879,0.375,-0.471
Goal 2 Score,-0.186,1.0,0.494,0.032,0.505,0.059,-0.404,0.256,-0.526,-0.516,-0.256,-0.384,0.506,-0.186,0.217,-0.267,-0.739
Goal 3 Score,0.778,0.494,1.0,0.476,-0.395,-0.307,-0.08,0.489,0.505,0.321,0.634,0.423,-0.623,0.533,-0.627,0.024,0.723
Goal 4 Score,-0.661,0.032,0.476,1.0,-0.129,0.412,0.595,-0.399,-0.374,-0.265,-0.16,-0.457,-0.216,-0.615,0.66,0.509,-0.259
Goal 5 Score,-0.115,0.505,-0.395,-0.129,1.0,0.233,0.483,0.205,0.096,-0.099,0.242,-0.192,-0.39,-0.167,0.221,0.377,0.563
Goal 6 Score,0.51,0.059,-0.307,0.412,0.233,1.0,-0.313,0.335,0.319,0.146,0.455,0.337,0.174,0.716,-0.653,0.025,0.153
Goal 7 Score,0.563,-0.404,-0.08,0.595,0.483,-0.313,1.0,0.506,0.005,-0.128,0.117,0.33,0.346,0.376,-0.495,-0.539,-0.175
Goal 8 Score,-0.525,0.256,0.489,-0.399,0.205,0.335,0.506,1.0,0.059,0.383,-0.492,-0.035,0.059,-0.32,0.367,0.116,-0.172
Goal 9 Score,-0.486,-0.526,0.505,-0.374,0.096,0.319,0.005,0.059,1.0,-0.557,0.101,-0.847,0.246,-0.313,0.584,-0.086,-0.554
Goal 10 Score,-0.226,-0.516,0.321,-0.265,-0.099,0.146,-0.128,0.383,-0.557,1.0,0.009,-0.501,0.19,-0.215,0.298,0.048,-0.391
Goal 11 Score,-0.527,-0.256,0.634,-0.16,0.242,0.455,0.117,-0.492,0.101,0.009,1.0,0.025,0.426,-0.598,0.42,-0.028,-0.33
Goal 12 Score,-0.617,-0.384,0.423,-0.457,-0.192,0.337,0.33,-0.035,-0.847,-0.501,0.025,1.0,0.218,-0.423,0.715,0.058,-0.431
Goal 13 Score,0.304,0.506,-0.623,-0.216,-0.39,0.174,0.346,0.059,0.246,0.19,0.426,0.218,1.0,0.077,-0.176,0.296,0.553
Goal 14 Score,-0.751,-0.186,0.533,-0.615,-0.167,0.716,0.376,-0.32,-0.313,-0.215,-0.598,-0.423,0.077,1.0,0.859,0.264,-0.401
Goal 15 Score,0.879,0.217,-0.627,0.66,0.221,-0.653,-0.495,0.367,0.584,0.298,0.42,0.715,-0.176,0.859,1.0,-0.237,0.482
Goal 16 Score,0.375,-0.267,0.024,0.509,0.377,0.025,-0.539,0.116,-0.086,0.048,-0.028,0.058,0.296,0.264,-0.237,1.0,-0.151
Goal 17 Score,-0.471,-0.739,0.723,-0.259,0.563,0.153,-0.175,-0.172,-0.554,-0.391,-0.33,-0.431,0.553,-0.401,0.482,-0.151,1.0
