,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.666,0.782,0.35,-0.043,0.909,-0.855,-0.911,-0.801,-0.412,-0.873,0.609,-0.759,-0.906,0.012,0.692,0.928
Goal 2 Score,0.666,1.0,-0.699,0.28,-0.175,-0.432,0.503,0.535,0.291,0.536,0.52,-0.593,0.581,0.726,0.4,-0.341,-0.663
Goal 3 Score,0.782,-0.699,1.0,0.073,-0.433,-0.649,0.855,0.72,0.417,0.73,0.795,-0.936,0.901,0.914,0.219,-0.593,-0.867
Goal 4 Score,0.35,0.28,0.073,1.0,0.644,-0.577,0.346,0.497,0.654,-0.256,0.442,0.156,0.029,0.137,-0.69,-0.484,-0.266
Goal 5 Score,-0.043,-0.175,-0.433,0.644,1.0,0.216,0.126,-0.147,-0.325,0.366,-0.03,-0.494,0.332,0.159,0.491,0.146,-0.076
Goal 6 Score,0.909,-0.432,-0.649,-0.577,0.216,1.0,0.83,0.932,0.862,0.324,0.923,-0.518,0.695,0.826,-0.256,-0.752,-0.865
Goal 7 Score,-0.855,0.503,0.855,0.346,0.126,0.83,1.0,-0.836,-0.677,-0.541,-0.845,0.803,-0.902,-0.917,-0.054,0.716,0.942
Goal 8 Score,-0.911,0.535,0.72,0.497,-0.147,0.932,-0.836,1.0,-0.792,-0.546,-0.946,0.584,-0.691,-0.857,0.328,0.903,0.908
Goal 9 Score,-0.801,0.291,0.417,0.654,-0.325,0.862,-0.677,-0.792,1.0,-0.089,-0.743,0.247,-0.512,-0.657,0.313,0.649,0.719
Goal 10 Score,-0.412,0.536,0.73,-0.256,0.366,0.324,-0.541,-0.546,-0.089,1.0,-0.538,0.783,-0.645,-0.649,-0.04,0.658,0.616
Goal 11 Score,-0.873,0.52,0.795,0.442,-0.03,0.923,-0.845,-0.946,-0.743,-0.538,1.0,0.677,-0.75,-0.874,0.287,0.845,0.892
Goal 12 Score,0.609,-0.593,-0.936,0.156,-0.494,-0.518,0.803,0.584,0.247,0.783,0.677,1.0,0.926,0.846,0.281,-0.524,-0.788
Goal 13 Score,-0.759,0.581,0.901,0.029,0.332,0.695,-0.902,-0.691,-0.512,-0.645,-0.75,0.926,1.0,-0.93,-0.258,0.558,0.9
Goal 14 Score,-0.906,0.726,0.914,0.137,0.159,0.826,-0.917,-0.857,-0.657,-0.649,-0.874,0.846,-0.93,1.0,-0.126,0.7,0.977
Goal 15 Score,0.012,0.4,0.219,-0.69,0.491,-0.256,-0.054,0.328,0.313,-0.04,0.287,0.281,-0.258,-0.126,1.0,-0.498,0.031
Goal 16 Score,0.692,-0.341,-0.593,-0.484,0.146,-0.752,0.716,0.903,0.649,0.658,0.845,-0.524,0.558,0.7,-0.498,1.0,-0.765
Goal 17 Score,0.928,-0.663,-0.867,-0.266,-0.076,-0.865,0.942,0.908,0.719,0.616,0.892,-0.788,0.9,0.977,0.031,-0.765,1.0
