,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.106,0.26,0.083,-0.103,-0.403,0.232,0.022,0.17,0.126,0.198,0.133,0.107,0.041,-0.157,0.001,0.196
Goal 2 Score,-0.106,1.0,-0.636,0.726,-0.325,-0.334,0.673,0.513,0.829,0.111,-0.53,0.324,0.325,0.237,0.403,0.388,-0.647
Goal 3 Score,0.26,-0.636,1.0,0.811,-0.691,0.112,0.613,0.71,0.682,-0.002,-0.716,0.225,0.101,0.186,0.733,0.308,-0.697
Goal 4 Score,0.083,0.726,0.811,1.0,0.676,0.162,-0.612,-0.702,-0.762,-0.027,0.663,-0.263,-0.325,-0.474,-0.538,-0.268,0.625
Goal 5 Score,-0.103,-0.325,-0.691,0.676,1.0,0.297,0.344,0.794,0.441,-0.41,-0.661,0.161,0.08,0.109,0.615,0.316,-0.345
Goal 6 Score,-0.403,-0.334,0.112,0.162,0.297,1.0,0.545,-0.02,0.35,0.455,0.423,0.399,0.031,0.325,-0.199,0.219,-0.317
Goal 7 Score,0.232,0.673,0.613,-0.612,0.344,0.545,1.0,-0.396,-0.742,-0.272,0.268,-0.378,-0.037,-0.377,-0.433,-0.25,0.592
Goal 8 Score,0.022,0.513,0.71,-0.702,0.794,-0.02,-0.396,1.0,-0.519,0.293,0.591,-0.421,0.013,-0.01,-0.639,-0.508,0.647
Goal 9 Score,0.17,0.829,0.682,-0.762,0.441,0.35,-0.742,-0.519,1.0,0.024,0.601,-0.45,-0.414,-0.221,-0.405,-0.418,0.66
Goal 10 Score,0.126,0.111,-0.002,-0.027,-0.41,0.455,-0.272,0.293,0.024,1.0,-0.453,-0.02,0.167,-0.345,0.047,0.348,0.0
Goal 11 Score,0.198,-0.53,-0.716,0.663,-0.661,0.423,0.268,0.591,0.601,-0.453,1.0,0.047,0.374,0.086,0.566,0.251,-0.392
Goal 12 Score,0.133,0.324,0.225,-0.263,0.161,0.399,-0.378,-0.421,-0.45,-0.02,0.047,1.0,0.38,0.052,-0.125,-0.594,0.438
Goal 13 Score,0.107,0.325,0.101,-0.325,0.08,0.031,-0.037,0.013,-0.414,0.167,0.374,0.38,1.0,-0.194,0.124,-0.06,0.045
Goal 14 Score,0.041,0.237,0.186,-0.474,0.109,0.325,-0.377,-0.01,-0.221,-0.345,0.086,0.052,-0.194,1.0,0.002,0.182,0.067
Goal 15 Score,-0.157,0.403,0.733,-0.538,0.615,-0.199,-0.433,-0.639,-0.405,0.047,0.566,-0.125,0.124,0.002,1.0,-0.074,0.533
Goal 16 Score,0.001,0.388,0.308,-0.268,0.316,0.219,-0.25,-0.508,-0.418,0.348,0.251,-0.594,-0.06,0.182,-0.074,1.0,0.501
Goal 17 Score,0.196,-0.647,-0.697,0.625,-0.345,-0.317,0.592,0.647,0.66,0.0,-0.392,0.438,0.045,0.067,0.533,0.501,1.0
