,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.103,0.44,0.541,-0.232,0.185,0.24,-0.352,-0.024,0.234,0.037,0.276,-0.407,0.052,0.054,0.117,0.066
Goal 2 Score,-0.103,1.0,0.193,0.281,-0.203,0.418,-0.064,0.623,0.592,-0.599,0.081,0.623,-0.183,-0.546,0.628,0.159,0.129
Goal 3 Score,0.44,0.193,1.0,-0.13,0.1,-0.256,0.426,0.09,0.097,-0.169,-0.037,-0.061,0.145,-0.171,-0.054,0.427,0.051
Goal 4 Score,0.541,0.281,-0.13,1.0,0.778,-0.719,0.173,0.268,-0.503,0.062,-0.059,-0.159,-0.249,0.272,-0.621,0.105,-0.057
Goal 5 Score,-0.232,-0.203,0.1,0.778,1.0,0.792,-0.201,-0.204,0.57,-0.357,0.351,0.169,0.384,-0.513,0.735,-0.272,-0.027
Goal 6 Score,0.185,0.418,-0.256,-0.719,0.792,1.0,0.394,0.056,-0.557,0.259,-0.252,-0.067,-0.484,0.402,-0.715,0.438,0.092
Goal 7 Score,0.24,-0.064,0.426,0.173,-0.201,0.394,1.0,-0.052,-0.012,0.167,0.201,-0.304,0.388,0.23,0.068,-0.609,-0.273
Goal 8 Score,-0.352,0.623,0.09,0.268,-0.204,0.056,-0.052,1.0,-0.183,0.455,-0.026,-0.273,0.064,0.363,-0.232,-0.046,-0.266
Goal 9 Score,-0.024,0.592,0.097,-0.503,0.57,-0.557,-0.012,-0.183,1.0,0.531,0.061,-0.424,-0.236,0.55,-0.806,-0.137,-0.214
Goal 10 Score,0.234,-0.599,-0.169,0.062,-0.357,0.259,0.167,0.455,0.531,1.0,0.192,0.652,-0.129,-0.883,0.657,0.298,0.045
Goal 11 Score,0.037,0.081,-0.037,-0.059,0.351,-0.252,0.201,-0.026,0.061,0.192,1.0,0.012,-0.095,0.214,-0.119,0.445,0.509
Goal 12 Score,0.276,0.623,-0.061,-0.159,0.169,-0.067,-0.304,-0.273,-0.424,0.652,0.012,1.0,0.688,0.675,-0.426,-0.623,-0.181
Goal 13 Score,-0.407,-0.183,0.145,-0.249,0.384,-0.484,0.388,0.064,-0.236,-0.129,-0.095,0.688,1.0,-0.078,-0.293,0.616,0.086
Goal 14 Score,0.052,-0.546,-0.171,0.272,-0.513,0.402,0.23,0.363,0.55,-0.883,0.214,0.675,-0.078,1.0,0.741,0.255,0.164
Goal 15 Score,0.054,0.628,-0.054,-0.621,0.735,-0.715,0.068,-0.232,-0.806,0.657,-0.119,-0.426,-0.293,0.741,1.0,0.016,-0.094
Goal 16 Score,0.117,0.159,0.427,0.105,-0.272,0.438,-0.609,-0.046,-0.137,0.298,0.445,-0.623,0.616,0.255,0.016,1.0,-0.253
Goal 17 Score,0.066,0.129,0.051,-0.057,-0.027,0.092,-0.273,-0.266,-0.214,0.045,0.509,-0.181,0.086,0.164,-0.094,-0.253,1.0
