,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.581,0.804,0.481,0.063,-0.859,0.843,-0.159,-0.209,0.783,-0.16,0.25,0.83,0.42,0.467,-0.216,0.601
Goal 2 Score,0.581,1.0,-0.569,-0.03,-0.542,0.592,-0.604,0.131,0.242,-0.771,0.37,-0.444,-0.297,0.121,-0.132,0.307,-0.567
Goal 3 Score,0.804,-0.569,1.0,-0.151,-0.467,0.753,-0.824,0.323,-0.033,-0.816,0.446,-0.678,-0.459,-0.521,-0.692,0.437,-0.218
Goal 4 Score,0.481,-0.03,-0.151,1.0,0.324,0.553,-0.304,0.367,-0.229,-0.29,0.21,0.152,-0.616,-0.41,-0.479,0.291,-0.406
Goal 5 Score,0.063,-0.542,-0.467,0.324,1.0,0.184,-0.326,0.229,-0.075,-0.519,0.659,-0.724,0.295,0.078,-0.295,0.454,0.072
Goal 6 Score,-0.859,0.592,0.753,0.553,0.184,1.0,0.728,-0.334,-0.017,0.718,-0.281,0.218,0.776,0.359,0.548,-0.384,0.623
Goal 7 Score,0.843,-0.604,-0.824,-0.304,-0.326,0.728,1.0,0.254,0.008,-0.831,0.434,-0.531,-0.524,-0.366,-0.549,0.38,-0.331
Goal 8 Score,-0.159,0.131,0.323,0.367,0.229,-0.334,0.254,1.0,0.766,0.144,-0.588,0.332,-0.052,0.318,0.688,-0.36,-0.175
Goal 9 Score,-0.209,0.242,-0.033,-0.229,-0.075,-0.017,0.008,0.766,1.0,0.165,0.542,-0.29,0.346,-0.141,-0.51,0.423,0.413
Goal 10 Score,0.783,-0.771,-0.816,-0.29,-0.519,0.718,-0.831,0.144,0.165,1.0,0.441,-0.638,-0.487,-0.361,-0.497,0.482,-0.409
Goal 11 Score,-0.16,0.37,0.446,0.21,0.659,-0.281,0.434,-0.588,0.542,0.441,1.0,0.645,-0.194,0.051,0.603,-0.653,-0.042
Goal 12 Score,0.25,-0.444,-0.678,0.152,-0.724,0.218,-0.531,0.332,-0.29,-0.638,0.645,1.0,0.235,-0.353,-0.569,0.451,0.273
Goal 13 Score,0.83,-0.297,-0.459,-0.616,0.295,0.776,-0.524,-0.052,0.346,-0.487,-0.194,0.235,1.0,-0.353,-0.247,0.064,-0.728
Goal 14 Score,0.42,0.121,-0.521,-0.41,0.078,0.359,-0.366,0.318,-0.141,-0.361,0.051,-0.353,-0.353,1.0,-0.73,0.138,0.246
Goal 15 Score,0.467,-0.132,-0.692,-0.479,-0.295,0.548,-0.549,0.688,-0.51,-0.497,0.603,-0.569,-0.247,-0.73,1.0,0.605,0.107
Goal 16 Score,-0.216,0.307,0.437,0.291,0.454,-0.384,0.38,-0.36,0.423,0.482,-0.653,0.451,0.064,0.138,0.605,1.0,0.124
Goal 17 Score,0.601,-0.567,-0.218,-0.406,0.072,0.623,-0.331,-0.175,0.413,-0.409,-0.042,0.273,-0.728,0.246,0.107,0.124,1.0
