,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.904,0.946,0.523,-0.905,-0.481,-0.076,-0.433,-0.871,-0.731,0.764,-0.638,-0.831,-0.558,0.898,-0.739,0.32
Goal 2 Score,0.904,1.0,-0.852,-0.563,0.903,0.438,0.267,0.438,0.863,0.764,-0.826,0.575,0.758,0.46,-0.901,0.619,-0.395
Goal 3 Score,0.946,-0.852,1.0,-0.296,0.777,0.704,0.246,0.283,0.891,0.751,-0.835,0.572,0.832,0.639,-0.827,0.81,-0.219
Goal 4 Score,0.523,-0.563,-0.296,1.0,0.77,-0.248,-0.081,0.521,0.403,0.444,-0.204,0.31,0.45,0.173,-0.684,0.194,-0.44
Goal 5 Score,-0.905,0.903,0.777,0.77,1.0,-0.197,-0.007,-0.443,-0.801,-0.745,0.637,-0.629,-0.759,-0.437,0.938,-0.618,0.347
Goal 6 Score,-0.481,0.438,0.704,-0.248,-0.197,1.0,-0.451,0.051,-0.551,-0.455,0.698,-0.256,-0.499,-0.476,0.34,-0.555,0.049
Goal 7 Score,-0.076,0.267,0.246,-0.081,-0.007,-0.451,1.0,0.144,-0.367,-0.332,0.56,0.267,-0.251,-0.406,0.176,-0.138,0.303
Goal 8 Score,-0.433,0.438,0.283,0.521,-0.443,0.051,0.144,1.0,-0.093,-0.343,0.088,-0.288,-0.166,0.122,0.473,0.088,0.433
Goal 9 Score,-0.871,0.863,0.891,0.403,-0.801,-0.551,-0.367,-0.093,1.0,-0.725,0.872,-0.447,-0.922,-0.74,0.832,-0.787,0.315
Goal 10 Score,-0.731,0.764,0.751,0.444,-0.745,-0.455,-0.332,-0.343,-0.725,1.0,0.675,-0.417,-0.698,-0.422,0.789,-0.452,0.225
Goal 11 Score,0.764,-0.826,-0.835,-0.204,0.637,0.698,0.56,0.088,0.872,0.675,1.0,0.331,0.731,0.567,-0.693,0.627,-0.291
Goal 12 Score,-0.638,0.575,0.572,0.31,-0.629,-0.256,0.267,-0.288,-0.447,-0.417,0.331,1.0,-0.316,-0.093,0.56,-0.529,0.019
Goal 13 Score,-0.831,0.758,0.832,0.45,-0.759,-0.499,-0.251,-0.166,-0.922,-0.698,0.731,-0.316,1.0,-0.76,0.785,-0.758,0.344
Goal 14 Score,-0.558,0.46,0.639,0.173,-0.437,-0.476,-0.406,0.122,-0.74,-0.422,0.567,-0.093,-0.76,1.0,0.541,-0.733,0.399
Goal 15 Score,0.898,-0.901,-0.827,-0.684,0.938,0.34,0.176,0.473,0.832,0.789,-0.693,0.56,0.785,0.541,1.0,0.631,-0.442
Goal 16 Score,-0.739,0.619,0.81,0.194,-0.618,-0.555,-0.138,0.088,-0.787,-0.452,0.627,-0.529,-0.758,-0.733,0.631,1.0,0.072
Goal 17 Score,0.32,-0.395,-0.219,-0.44,0.347,0.049,0.303,0.433,0.315,0.225,-0.291,0.019,0.344,0.399,-0.442,0.072,1.0
