,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.451,-0.5,0.615,-0.673,0.309,0.284,0.224,-0.603,0.154,0.591,-0.318,-0.326,-0.494,-0.634,-0.542,0.036
Goal 2 Score,0.451,1.0,0.548,-0.444,0.495,0.08,-0.478,-0.123,0.742,-0.49,-0.416,0.536,-0.001,0.279,0.472,0.389,-0.117
Goal 3 Score,-0.5,0.548,1.0,0.578,-0.8,0.676,0.646,0.493,-0.711,0.211,0.923,0.055,-0.516,-0.88,-0.574,-0.811,0.23
Goal 4 Score,0.615,-0.444,0.578,1.0,0.723,-0.216,-0.197,-0.272,0.455,-0.068,-0.524,0.235,0.181,0.374,0.469,0.426,0.237
Goal 5 Score,-0.673,0.495,-0.8,0.723,1.0,0.599,0.433,0.483,-0.71,-0.08,0.814,0.023,-0.54,-0.755,-0.489,-0.672,0.003
Goal 6 Score,0.309,0.08,0.676,-0.216,0.599,1.0,-0.195,-0.315,0.307,0.118,-0.745,-0.486,0.609,0.818,0.272,0.686,-0.215
Goal 7 Score,0.284,-0.478,0.646,-0.197,0.433,-0.195,1.0,-0.49,0.591,-0.158,-0.474,0.011,0.396,0.559,0.428,0.471,-0.364
Goal 8 Score,0.224,-0.123,0.493,-0.272,0.483,-0.315,-0.49,1.0,0.523,0.187,-0.478,-0.427,0.666,0.591,0.139,0.583,-0.311
Goal 9 Score,-0.603,0.742,-0.711,0.455,-0.71,0.307,0.591,0.523,1.0,0.333,0.661,-0.249,-0.484,-0.603,-0.544,-0.69,0.203
Goal 10 Score,0.154,-0.49,0.211,-0.068,-0.08,0.118,-0.158,0.187,0.333,1.0,-0.177,0.527,-0.298,-0.041,0.353,0.209,-0.146
Goal 11 Score,0.591,-0.416,0.923,-0.524,0.814,-0.745,-0.474,-0.478,0.661,-0.177,1.0,-0.091,0.506,0.901,0.516,0.846,-0.153
Goal 12 Score,-0.318,0.536,0.055,0.235,0.023,-0.486,0.011,-0.427,-0.249,0.527,-0.091,1.0,0.576,0.33,-0.253,0.125,-0.292
Goal 13 Score,-0.326,-0.001,-0.516,0.181,-0.54,0.609,0.396,0.666,-0.484,-0.298,0.506,0.576,1.0,-0.681,-0.38,-0.605,0.338
Goal 14 Score,-0.494,0.279,-0.88,0.374,-0.755,0.818,0.559,0.591,-0.603,-0.041,0.901,0.33,-0.681,1.0,-0.413,-0.845,0.323
Goal 15 Score,-0.634,0.472,-0.574,0.469,-0.489,0.272,0.428,0.139,-0.544,0.353,0.516,-0.253,-0.38,-0.413,1.0,-0.461,0.181
Goal 16 Score,-0.542,0.389,-0.811,0.426,-0.672,0.686,0.471,0.583,-0.69,0.209,0.846,0.125,-0.605,-0.845,-0.461,1.0,0.309
Goal 17 Score,0.036,-0.117,0.23,0.237,0.003,-0.215,-0.364,-0.311,0.203,-0.146,-0.153,-0.292,0.338,0.323,0.181,0.309,1.0
