,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.225,-0.484,-0.586,-0.241,-0.21,0.592,-0.633,0.219,0.597,0.549,-0.63,0.58,0.557,-0.529,-0.589,-0.344
Goal 2 Score,-0.225,1.0,-0.213,-0.389,-0.26,0.012,0.358,-0.556,0.46,0.322,0.325,-0.417,0.41,0.001,-0.083,-0.254,-0.443
Goal 3 Score,-0.484,-0.213,1.0,-0.88,-0.27,-0.651,0.942,-0.87,0.659,0.943,0.98,-0.906,0.922,0.815,-0.911,-0.878,-0.794
Goal 4 Score,-0.586,-0.389,-0.88,1.0,-0.037,-0.72,0.947,-0.912,0.58,0.964,0.918,-0.976,0.964,0.862,-0.917,-0.89,-0.652
Goal 5 Score,-0.241,-0.26,-0.27,-0.037,1.0,0.355,0.153,-0.217,0.181,0.099,0.31,-0.108,0.126,-0.018,-0.064,-0.055,-0.559
Goal 6 Score,-0.21,0.012,-0.651,-0.72,0.355,1.0,0.742,-0.532,0.366,0.739,0.62,-0.719,0.71,0.766,-0.754,-0.698,-0.286
Goal 7 Score,0.592,0.358,0.942,0.947,0.153,0.742,1.0,0.914,-0.615,-0.976,-0.946,0.972,-0.961,-0.843,0.896,0.924,0.727
Goal 8 Score,-0.633,-0.556,-0.87,-0.912,-0.217,-0.532,0.914,1.0,0.752,0.922,0.918,-0.939,0.944,0.698,-0.788,-0.826,-0.759
Goal 9 Score,0.219,0.46,0.659,0.58,0.181,0.366,-0.615,0.752,1.0,-0.611,-0.686,0.593,-0.663,-0.329,0.46,0.576,0.729
Goal 10 Score,0.597,0.322,0.943,0.964,0.099,0.739,-0.976,0.922,-0.611,1.0,-0.954,0.986,-0.985,-0.877,0.935,0.916,0.672
Goal 11 Score,0.549,0.325,0.98,0.918,0.31,0.62,-0.946,0.918,-0.686,-0.954,1.0,0.935,-0.95,-0.806,0.911,0.878,0.832
Goal 12 Score,-0.63,-0.417,-0.906,-0.976,-0.108,-0.719,0.972,-0.939,0.593,0.986,0.935,1.0,0.99,0.857,-0.909,-0.9,-0.668
Goal 13 Score,0.58,0.41,0.922,0.964,0.126,0.71,-0.961,0.944,-0.663,-0.985,-0.95,0.99,1.0,-0.843,0.908,0.876,0.693
Goal 14 Score,0.557,0.001,0.815,0.862,-0.018,0.766,-0.843,0.698,-0.329,-0.877,-0.806,0.857,-0.843,1.0,0.941,0.78,0.451
Goal 15 Score,-0.529,-0.083,-0.911,-0.917,-0.064,-0.754,0.896,-0.788,0.46,0.935,0.911,-0.909,0.908,0.941,1.0,-0.834,-0.592
Goal 16 Score,-0.589,-0.254,-0.878,-0.89,-0.055,-0.698,0.924,-0.826,0.576,0.916,0.878,-0.9,0.876,0.78,-0.834,1.0,-0.66
Goal 17 Score,-0.344,-0.443,-0.794,-0.652,-0.559,-0.286,0.727,-0.759,0.729,0.672,0.832,-0.668,0.693,0.451,-0.592,-0.66,1.0
