,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.455,0.068,0.625,0.231,-0.568,0.515,0.644,-0.543,0.497,-0.352,0.222,-0.494,-0.65,0.612,0.11,-0.271
Goal 2 Score,-0.455,1.0,-0.482,0.528,0.458,-0.637,0.702,0.861,-0.593,0.245,-0.148,0.437,-0.621,-0.393,-0.098,0.432,-0.357
Goal 3 Score,0.068,-0.482,1.0,0.668,0.764,-0.684,0.723,0.568,-0.493,0.343,-0.418,0.763,-0.668,-0.48,-0.422,0.885,-0.466
Goal 4 Score,0.625,0.528,0.668,1.0,-0.786,0.926,-0.834,-0.794,0.712,-0.621,0.646,-0.809,0.857,0.908,-0.18,-0.786,0.639
Goal 5 Score,0.231,0.458,0.764,-0.786,1.0,0.776,-0.724,-0.618,0.677,-0.543,0.691,-0.914,0.825,0.782,0.161,-0.929,0.644
Goal 6 Score,-0.568,-0.637,-0.684,0.926,0.776,1.0,0.907,0.881,-0.773,0.573,-0.583,0.753,-0.881,-0.809,0.069,0.785,-0.614
Goal 7 Score,0.515,0.702,0.723,-0.834,-0.724,0.907,1.0,-0.899,0.793,-0.599,0.624,-0.652,0.804,0.662,0.035,-0.758,0.455
Goal 8 Score,0.644,0.861,0.568,-0.794,-0.618,0.881,-0.899,1.0,0.809,-0.526,0.43,-0.583,0.804,0.653,-0.092,-0.595,0.506
Goal 9 Score,-0.543,-0.593,-0.493,0.712,0.677,-0.773,0.793,0.809,1.0,0.786,-0.506,0.515,-0.804,-0.628,0.266,0.564,-0.362
Goal 10 Score,0.497,0.245,0.343,-0.621,-0.543,0.573,-0.599,-0.526,0.786,1.0,0.48,-0.34,0.49,0.553,-0.45,-0.407,0.251
Goal 11 Score,-0.352,-0.148,-0.418,0.646,0.691,-0.583,0.624,0.43,-0.506,0.48,1.0,0.586,-0.61,-0.699,0.077,0.672,-0.354
Goal 12 Score,0.222,0.437,0.763,-0.809,-0.914,0.753,-0.652,-0.583,0.515,-0.34,0.586,1.0,0.843,0.81,0.24,-0.917,0.709
Goal 13 Score,-0.494,-0.621,-0.668,0.857,0.825,-0.881,0.804,0.804,-0.804,0.49,-0.61,0.843,1.0,-0.832,0.003,0.79,-0.597
Goal 14 Score,-0.65,-0.393,-0.48,0.908,0.782,-0.809,0.662,0.653,-0.628,0.553,-0.699,0.81,-0.832,1.0,0.285,0.708,-0.648
Goal 15 Score,0.612,-0.098,-0.422,-0.18,0.161,0.069,0.035,-0.092,0.266,-0.45,0.077,0.24,0.003,0.285,1.0,0.317,0.042
Goal 16 Score,0.11,0.432,0.885,-0.786,-0.929,0.785,-0.758,-0.595,0.564,-0.407,0.672,-0.917,0.79,0.708,0.317,1.0,0.652
Goal 17 Score,-0.271,-0.357,-0.466,0.639,0.644,-0.614,0.455,0.506,-0.362,0.251,-0.354,0.709,-0.597,-0.648,0.042,0.652,1.0
