,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.777,0.066,0.324,-0.698,0.74,0.787,-0.321,0.478,-0.016,-0.226,0.652,-0.739,0.177,-0.121,0.306,-0.228
Goal 2 Score,-0.777,1.0,-0.099,0.303,-0.67,0.763,0.831,-0.231,0.645,-0.059,-0.366,0.641,-0.687,0.24,-0.163,0.339,-0.234
Goal 3 Score,0.066,-0.099,1.0,0.793,-0.352,0.439,0.116,-0.581,0.677,0.785,-0.727,0.326,0.325,0.787,-0.814,0.719,0.163
Goal 4 Score,0.324,0.303,0.793,1.0,0.595,-0.497,-0.255,0.638,-0.618,-0.699,0.702,-0.291,-0.188,-0.621,0.776,-0.596,-0.128
Goal 5 Score,-0.698,-0.67,-0.352,0.595,1.0,0.668,0.712,-0.242,0.724,0.184,-0.236,0.623,-0.548,0.489,-0.4,0.282,-0.347
Goal 6 Score,0.74,0.763,0.439,-0.497,0.668,1.0,-0.718,0.517,-0.752,-0.246,0.628,-0.856,0.556,-0.501,0.384,-0.682,0.181
Goal 7 Score,0.787,0.831,0.116,-0.255,0.712,-0.718,1.0,0.324,-0.674,-0.012,0.264,-0.664,0.741,-0.389,0.235,-0.317,0.262
Goal 8 Score,-0.321,-0.231,-0.581,0.638,-0.242,0.517,0.324,1.0,0.485,0.699,-0.738,0.285,0.113,0.593,-0.646,0.724,0.431
Goal 9 Score,0.478,0.645,0.677,-0.618,0.724,-0.752,-0.674,0.485,1.0,-0.472,0.586,-0.775,0.343,-0.773,0.639,-0.685,0.135
Goal 10 Score,-0.016,-0.059,0.785,-0.699,0.184,-0.246,-0.012,0.699,-0.472,1.0,0.634,-0.164,-0.409,-0.727,0.766,-0.619,-0.497
Goal 11 Score,-0.226,-0.366,-0.727,0.702,-0.236,0.628,0.264,-0.738,0.586,0.634,1.0,0.394,0.184,0.533,-0.646,0.806,0.425
Goal 12 Score,0.652,0.641,0.326,-0.291,0.623,-0.856,-0.664,0.285,-0.775,-0.164,0.394,1.0,0.668,-0.477,0.236,-0.617,0.238
Goal 13 Score,-0.739,-0.687,0.325,-0.188,-0.548,0.556,0.741,0.113,0.343,-0.409,0.184,0.668,1.0,-0.035,0.277,-0.028,-0.448
Goal 14 Score,0.177,0.24,0.787,-0.621,0.489,-0.501,-0.389,0.593,-0.773,-0.727,0.533,-0.477,-0.035,1.0,0.822,-0.695,-0.046
Goal 15 Score,-0.121,-0.163,-0.814,0.776,-0.4,0.384,0.235,-0.646,0.639,0.766,-0.646,0.236,0.277,0.822,1.0,0.699,0.152
Goal 16 Score,0.306,0.339,0.719,-0.596,0.282,-0.682,-0.317,0.724,-0.685,-0.619,0.806,-0.617,-0.028,-0.695,0.699,1.0,-0.216
Goal 17 Score,-0.228,-0.234,0.163,-0.128,-0.347,0.181,0.262,0.431,0.135,-0.497,0.425,0.238,-0.448,-0.046,0.152,-0.216,1.0
